Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Satisfaction_Score,Payment_Delay,Contract_Length,Total_Spending,Days_Since_Last_Activity,Churn_Status
25.0,0,4,0,1130.0,45,70,4,2,5.0,24,0,50850,33,0
58.0,0,2,1,5291.0,6,37,4,1,5.0,12,2,31746,40,0
60.0,1,5,0,1453.0,28,18,8,1,3.0,5,0,40684,32,0
39.0,1,4,2,2984.0,2,25,9,1,3.0,0,2,5968,88,1
19.0,1,3,2,1964.0,30,34,5,2,5.0,15,0,58920,40,0
33.0,0,0,0,973.0,13,31,3,1,5.0,11,1,12649,78,0
35.0,1,4,0,783.0,27,80,3,2,5.0,25,2,21141,9,0
43.0,1,2,1,4384.0,28,77,3,0,1.0,14,1,122752,78,0
29.0,1,6,1,3121.0,53,57,5,1,3.0,25,0,165413,57,1
42.0,1,3,2,2491.0,20,56,6,2,1.0,15,2,49820,38,0
25.0,1,1,0,1169.0,19,58,1,2,4.0,16,0,22211,15,0
65.0,0,5,0,704.0,32,40,0,1,5.0,24,2,22528,58,0
44.0,1,3,2,2027.0,35,28,1,2,1.0,8,1,70945,48,1
48.0,1,5,0,1119.0,36,33,0,0,2.0,22,2,40284,60,1
40.0,1,6,2,2553.0,15,45,6,2,5.0,13,1,38295,81,0
29.0,1,4,1,2284.0,29,24,3,0,5.0,23,0,144275,20,0
32.0,0,4,1,4076.0,56,68,5,1,2.0,27,0,228256,50,1
19.0,1,3,1,4134.0,57,26,2,0,2.0,19,0,235638,84,1
28.0,1,1,1,3201.0,58,61,6,0,5.0,8,1,185658,52,0
36.0,0,5,2,1837.0,45,49,10,0,2.0,1,2,82665,24,0
55.0,0,1,0,1423.0,28,66,4,1,2.0,10,0,39844,74,1
60.0,1,1,2,1885.0,59,15,6,0,1.0,4,1,111215,71,1
37.0,0,0,1,3034.0,34,34,4,0,3.0,3,0,103156,24,0
37.0,1,6,2,1847.0,39,54,6,0,1.0,18,1,72033,48,1
52.0,0,4,0,1186.0,32,47,6,0,1.0,2,2,37952,17,0
59.0,1,3,0,528.0,47,70,0,0,1.0,13,2,24816,24,0
54.0,1,5,2,1794.0,40,55,3,1,2.0,4,0,71760,14,1
44.0,1,2,2,2094.0,59,31,8,1,1.0,18,2,123546,44,1
21.0,0,6,1,4592.0,48,75,5,0,4.0,16,1,220416,72,0
63.0,0,0,2,2429.0,59,11,10,2,5.0,20,0,143311,10,1
43.0,1,6,0,1147.0,27,8,7,2,2.0,26,0,30969,16,1
58.0,1,7,1,4622.0,13,76,10,1,3.0,28,1,60086,27,1
19.0,1,7,2,2293.0,45,69,0,0,4.0,29,1,103185,8,0
55.0,0,7,2,1607.0,17,65,2,1,2.0,30,0,27319,72,1
60.0,0,3,0,801.0,59,72,2,2,4.0,18,0,47259,4,0
33.0,1,1,2,1967.0,13,51,4,2,5.0,19,0,25571,24,0
53.0,0,3,0,877.0,34,54,1,1,3.0,16,0,29818,5,0
42.0,0,1,0,1263.0,18,55,4,2,2.0,7,2,22734,79,0
62.0,1,4,1,4295.0,13,13,3,1,2.0,2,0,55835,47,1
36.0,1,3,0,664.0,45,54,5,2,4.0,21,0,29880,55,1
56.0,1,1,2,2294.0,36,7,2,0,1.0,1,0,82584,80,1
42.0,0,7,2,2474.0,60,24,5,2,1.0,17,0,148440,20,1
34.0,0,4,1,4319.0,16,39,3,1,4.0,11,2,69104,73,0
44.0,0,2,0,679.0,46,63,9,1,1.0,16,0,31234,49,1
53.0,1,7,1,3721.0,17,23,1,2,5.0,22,2,63257,57,0
37.0,0,4,1,3494.0,22,52,6,2,1.0,2,2,76868,67,1
51.0,1,3,1,3557.0,33,45,2,0,3.0,24,0,117381,78,0
19.0,0,1,2,2764.0,39,18,5,1,3.0,20,0,107796,40,0
45.0,0,1,1,5561.0,27,80,6,0,3.0,30,1,150147,13,0
19.0,1,2,2,1555.0,14,28,6,0,2.0,23,2,21770,41,1
53.0,1,1,1,4507.0,41,4,8,2,4.0,13,2,184787,56,0
48.0,0,6,1,4542.0,24,77,5,2,5.0,11,0,109008,13,0
46.0,0,4,1,3589.0,20,32,1,0,3.0,23,1,71780,25,0
21.0,0,6,2,1794.0,21,15,4,0,4.0,23,1,37674,72,0
45.0,1,7,0,1411.0,21,16,2,1,1.0,8,1,29631,52,1
46.0,1,5,0,965.0,39,12,2,2,3.0,23,1,37635,49,0
32.0,0,1,2,2333.0,1,64,7,2,1.0,1,2,2333,73,1
26.0,1,1,0,697.0,13,79,2,2,5.0,14,1,9061,50,0
24.0,0,7,1,3586.0,58,38,7,1,2.0,18,1,207988,39,1
27.0,0,5,2,1634.0,44,39,3,2,3.0,18,1,71896,47,0
53.0,0,4,2,2484.0,31,13,1,2,5.0,15,1,77004,65,0
53.0,0,3,0,1019.0,50,48,4,2,3.0,19,0,50950,53,1
38.0,0,2,2,2286.0,27,23,2,1,2.0,18,1,61722,43,1
52.0,1,0,0,871.0,40,51,9,1,5.0,19,0,34840,41,1
25.0,1,4,0,1347.0,11,52,6,0,1.0,5,0,14817,47,1
25.0,0,7,1,4857.0,7,77,6,2,5.0,5,1,33999,84,0
50.0,0,0,0,1125.0,29,79,6,0,2.0,2,2,32625,45,0
25.0,1,0,0,1384.0,22,29,1,2,1.0,16,1,30448,50,1
62.0,0,5,2,2631.0,1,20,3,0,5.0,4,2,2631,72,0
44.0,1,6,1,5170.0,47,6,2,0,5.0,17,0,242990,65,0
42.0,0,7,0,890.0,27,44,9,0,5.0,30,2,24030,44,0
60.0,1,6,0,1158.0,36,6,8,0,1.0,19,2,41688,74,1
54.0,0,6,2,2536.0,27,41,1,1,2.0,20,1,68472,24,1
61.0,1,5,1,5433.0,42,56,5,2,3.0,22,0,228186,81,1
53.0,0,6,1,5886.0,13,16,0,1,5.0,0,1,76518,11,0
23.0,1,1,2,1854.0,20,63,4,0,1.0,25,0,37080,12,1
47.0,0,4,2,2350.0,28,69,9,1,5.0,8,1,65800,27,0
45.0,0,5,1,5522.0,26,49,9,0,5.0,0,1,143572,58,0
32.0,0,3,1,5073.0,55,25,0,1,1.0,7,0,279015,69,1
23.0,1,4,1,3669.0,23,78,5,0,3.0,30,2,84387,6,0
28.0,0,5,0,1279.0,13,66,4,2,3.0,22,0,16627,36,0
34.0,0,7,2,1719.0,28,22,5,1,3.0,23,1,48132,67,1
47.0,0,0,0,1261.0,6,66,8,1,2.0,18,0,7566,44,1
48.0,1,3,1,3491.0,13,12,1,0,1.0,16,1,45383,85,1
65.0,1,1,0,1320.0,49,56,7,1,3.0,23,1,64680,72,1
61.0,0,7,0,754.0,53,33,6,2,5.0,21,2,39962,53,1
31.0,1,6,0,835.0,14,49,5,2,2.0,27,2,11690,90,1
43.0,1,1,2,2939.0,1,79,3,2,3.0,17,1,2939,60,1
30.0,1,2,0,785.0,24,2,2,0,4.0,14,1,18840,25,0
31.0,0,2,2,2087.0,6,30,5,1,2.0,29,0,12522,41,1
47.0,1,0,2,2687.0,57,64,0,0,2.0,15,2,153159,88,0
31.0,0,1,1,3071.0,26,14,1,0,4.0,0,1,79846,55,0
37.0,1,6,2,2473.0,59,40,8,1,4.0,24,0,145907,3,1
22.0,1,6,0,1385.0,38,26,7,2,4.0,6,2,52630,30,0
42.0,1,4,1,3487.0,39,33,0,2,2.0,24,1,135993,28,1
31.0,0,3,1,4317.0,36,16,4,1,4.0,30,1,155412,6,0
58.0,0,4,1,4643.0,15,3,10,0,3.0,13,1,69645,66,0
46.0,0,1,2,2638.0,4,12,1,1,1.0,2,0,10552,10,1
65.0,0,6,2,2244.0,22,43,4,0,3.0,15,0,49368,85,0
38.0,1,5,1,5747.0,21,44,6,1,5.0,6,0,120687,73,1
35.0,1,0,1,4607.0,21,74,2,0,1.0,24,1,96747,24,0
57.0,1,7,2,2515.0,24,38,8,2,3.0,26,2,60360,34,0
28.0,1,4,0,1221.0,31,23,5,1,3.0,17,2,37851,40,0
64.0,0,5,2,1674.0,41,20,0,1,4.0,3,1,68634,24,0
53.0,1,3,2,2056.0,36,2,9,1,4.0,26,0,74016,6,1
52.0,0,5,2,2049.0,39,35,3,0,2.0,29,1,79911,53,1
58.0,1,5,0,1232.0,38,59,10,1,2.0,3,1,46816,5,1
21.0,1,1,2,1622.0,36,45,8,0,3.0,28,2,58392,34,0
39.0,0,6,2,2899.0,14,24,10,1,2.0,10,0,40586,36,1
56.0,1,6,0,1133.0,16,59,5,2,2.0,23,1,18128,8,1
47.0,1,1,0,1466.0,27,27,8,0,1.0,14,0,39582,25,1
39.0,1,0,0,1023.0,18,51,6,0,1.0,9,2,18414,74,1
51.0,0,1,0,832.0,46,54,5,0,1.0,12,0,38272,9,0
30.0,0,1,2,1641.0,37,73,7,2,3.0,22,0,60717,33,1
49.0,1,3,1,3530.0,7,34,1,0,1.0,18,0,24710,51,1
43.0,0,3,1,5203.0,17,19,10,0,4.0,24,2,88451,19,0
50.0,1,5,1,4542.0,51,29,6,2,3.0,4,1,231642,58,0
25.0,1,3,0,703.0,42,42,9,2,2.0,9,0,29526,51,1
37.0,1,4,0,856.0,16,3,10,1,2.0,1,0,13696,45,1
39.0,1,5,0,778.0,40,59,0,1,4.0,18,1,31120,54,1
58.0,1,2,0,866.0,23,60,8,1,5.0,8,2,19918,55,0
33.0,1,1,0,810.0,56,25,9,2,1.0,30,2,45360,45,1
26.0,1,4,2,2690.0,15,65,4,0,1.0,11,2,40350,70,0
45.0,1,7,1,3793.0,45,28,7,2,3.0,5,1,170685,68,0
28.0,1,7,0,1331.0,21,30,1,1,3.0,2,1,27951,62,0
29.0,0,1,0,529.0,27,38,4,2,4.0,5,2,14283,15,0
35.0,0,3,2,2296.0,52,60,4,1,3.0,8,1,119392,18,0
54.0,1,2,1,4189.0,60,12,10,2,4.0,16,2,251340,84,0
26.0,0,3,0,813.0,1,3,4,1,1.0,21,1,813,83,1
62.0,0,6,0,1010.0,55,19,6,0,3.0,26,2,55550,39,0
53.0,1,0,0,1002.0,12,27,1,0,1.0,27,1,12024,50,1
37.0,0,1,2,2238.0,40,58,5,1,5.0,8,2,89520,9,0
26.0,0,6,0,1216.0,15,22,1,2,2.0,13,0,18240,38,0
51.0,0,5,1,5531.0,8,21,7,0,3.0,23,2,44248,46,0
61.0,1,3,0,697.0,48,31,0,1,4.0,6,2,33456,8,0
26.0,1,0,0,1412.0,2,52,4,0,2.0,11,1,2824,81,1
55.0,1,2,0,879.0,35,6,3,1,3.0,4,1,30765,35,0
26.0,0,0,0,512.0,6,59,5,1,4.0,29,1,3072,2,1
53.0,1,3,0,1440.0,8,9,0,0,5.0,17,2,11520,79,0
49.0,0,4,0,542.0,34,78,5,2,5.0,14,1,18428,63,0
36.0,1,5,1,4928.0,27,37,10,2,4.0,19,0,133056,57,1
41.0,1,4,2,1871.0,28,64,1,1,1.0,2,0,52388,68,1
31.0,1,7,1,2284.0,39,80,3,0,2.0,16,2,127257,86,1
39.0,1,5,1,5623.0,54,12,1,2,5.0,15,0,303642,69,0
19.0,0,3,0,847.0,52,54,10,2,1.0,3,0,44044,47,1
60.0,1,3,1,3817.0,1,1,7,1,1.0,15,0,3817,28,1
39.0,1,2,0,1289.0,18,41,2,0,1.0,17,2,23202,59,1
22.0,1,7,1,4953.0,59,39,10,1,2.0,14,1,292227,7,1
54.0,0,0,0,1191.0,47,60,3,0,2.0,23,0,55977,26,1
43.0,1,5,0,845.0,46,10,0,0,5.0,13,0,38870,2,0
65.0,0,0,1,4562.0,13,73,6,2,2.0,23,2,59306,9,1
39.0,1,0,2,1739.0,23,73,10,1,5.0,16,1,39997,84,1
24.0,0,5,0,1499.0,43,7,2,2,4.0,11,1,64457,39,0
57.0,0,5,0,953.0,7,25,8,2,3.0,12,0,6671,86,1
34.0,0,5,0,841.0,48,62,7,2,1.0,12,2,40368,18,0
41.0,1,1,2,2513.0,60,60,9,2,2.0,1,1,150780,14,1
65.0,0,6,2,1744.0,39,56,6,2,4.0,13,2,68016,89,0
21.0,0,2,2,1535.0,26,50,2,1,1.0,16,2,39910,71,1
65.0,0,7,0,1158.0,5,34,2,1,1.0,15,0,5790,47,1
56.0,1,4,2,1729.0,27,50,8,2,2.0,23,1,46683,78,1
31.0,0,4,2,2292.0,14,4,1,2,2.0,0,1,32088,61,1
37.0,1,5,0,509.0,10,34,10,1,1.0,30,1,5090,33,1
21.0,1,7,2,2667.0,7,5,1,2,4.0,22,2,18669,43,0
42.0,0,6,1,4970.0,57,13,7,0,3.0,19,1,283290,17,0
54.0,1,5,2,2486.0,13,8,7,0,5.0,7,0,32318,83,0
23.0,1,6,0,943.0,44,41,4,2,1.0,21,2,41492,42,0
27.0,1,1,2,2767.0,10,29,0,0,1.0,29,1,27670,26,0
63.0,1,0,0,1064.0,19,17,7,0,5.0,20,2,20216,64,0
62.0,1,3,0,1158.0,49,71,0,1,1.0,4,2,56742,70,1
43.0,0,5,1,3570.0,2,5,4,0,4.0,2,0,7140,48,0
23.0,1,5,0,642.0,15,61,3,2,5.0,11,1,9630,42,0
